# Constructed from biom file
#OTU ID	N1.1	N1.2	N1.3	N1.4	N1.5	N2.1	N2.2	N3.1	N3.2	N3.3	N4.1	N4.2	N4.3	N4.4	N5.1	N5.2	N5.3	N5.4	N6.1	N6.2	N6.3	N6.4	N7.1	N7.2	N8.1	N8.2	N8.3	N8.4	C1	C2	C3	C4	taxonomy
ASV_238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011732957878681216	0.0013091061423260199	0.0	0.0	0.0	0.0	0.0	0.0056814953695812735	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Ruminococcus; s__Ruminococcus_callidus
ASV_239	0.0	0.0	0.0004810294029222536	0.0003943439806208101	0.0	0.0	0.0	0.0	0.0	0.0	0.0015642861440346549	0.0018413027216755856	0.0008139061682460322	0.0010871816110996065	0.0009200760596209287	0.0	0.0	0.00116809433752364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella_freteri
ASV_240	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009206513608377928	0.0	0.0	0.0	0.0	0.006167446163334533	0.0	0.0	0.00041891396554432633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_241	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012208592523690483	0.0	0.0015334600993682143	0.0007281048470979821	0.0006167446163334533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0033161884136437467	0.0	0.0	0.0011198805460750853	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002143852502947797	0.0025262732417138238	0.0	0.0009024727754046087	0.0	0.0	0.0007765582936425761	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010616838305552607	0.0	0.0001704448610874382	0.0012181916621548457	0.0010148647841919886	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Christensenellaceae; g__Guopingia; s__Guopingia_tenuis
ASV_243	0.0	0.0	0.0	0.000507013689369613	0.0006934375590997919	0.0	0.0003043831168831169	0.0	0.0	0.0	0.0	0.0	0.0	0.002019051563470698	0.0003066920198736429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011642347097174791	0.0011362990739162547	0.0011505143475906876	0.001134260641155752	0.0	0.0	0.0	0.0	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella_dubosii
ASV_244	0.0	0.0	0.0	0.0007323531068672188	0.0	0.0003907994640464493	0.0006594967532467532	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0019628289271913144	0.0	0.0005653492316389988	0.0	0.0	0.000523642456930408	0.0	0.0	0.0	0.0	0.0	0.0	0.0018949648077964266	0.0	0.0	0.0007465870307167236	0.0	0.0007253823369400955	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Eisenbergiella; s__Eisenbergiella_porci
ASV_245	0.0	0.0	0.0	0.0	0.0	0.0015631978561857973	0.0	0.0	0.0	0.0	0.00042115396185548405	0.00034524426031417227	0.0031393523632346956	0.0005177055290950507	0.0	0.0	0.0	0.0	0.0	0.0	0.00020389438270975634	0.0002012781160368339	0.0	0.0	0.0	0.0	0.000744450460205739	0.0009551668557101069	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__Clostridium_phoceensis
ASV_246	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012032970338728115	0.0	0.0	0.0	0.0	0.007125026003744539	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Erysipelotrichia; o__Erysipelotrichales; f__Erysipelotrichaceae; g__Breznakia; s__Breznakia_pachnodae
ASV_247	0.0	0.0001722356183258698	0.00036077205219169024	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001093273490994879	0.0	0.00031062331745703044	0.0012267680794945716	0.001040149781568546	0.0	0.00038936477917454667	0.00041065352575384256	0.0	0.0	0.0	0.0017096673919801057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036190361300440316	0.0006649338088617542	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Acetivibrio; s__Acetivibrio_alkalicellulosi
ASV_248	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004027849703665343	0.0	0.0	0.0	0.0	0.00035976769286118107	0.0	0.0009973014196879033	0.002461119547572917	0.0	0.0	0.0	0.0025480411933326255	0.0	0.0	0.0	0.0	0.0004340546908910523	0.0	0.00024126907533626878	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_249	0.00016698207725704108	0.0	0.0	0.0	0.0	0.00016748548459133542	0.0	0.0	0.005860953920776071	0.0	0.0	0.0	0.0	0.0	0.0	0.00036405242354899104	0.00015418615408336331	0.0	0.0	0.0	0.0002548679783871954	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__Clostridium_phoceensis
ASV_250	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007041167703140258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_251	0.00027830346209506846	0.0003444712366517396	0.0001202573507305634	0.0	0.0	0.0	0.0	0.0005895594383106442	0.0	0.00020723241114910373	0.0	0.0	0.0	0.0	0.00018401521192418574	0.0007801123361764094	0.0004111630775556355	0.0006674824785849371	0.00041065352575384256	0.000261821228465204	0.0	0.0	0.0012433944668946222	0.00021233676611105213	0.0	0.0004545196295665019	0.0	0.0	0.0	0.00021331058020477816	0.0006031726883406719	0.0004835882246267303	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Solibaculum; s__Solibaculum_mannosilyticum
ASV_252	0.0006122676166091506	0.0	0.000601286753652817	0.0032674215537152836	0.0009455966714997163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006760973580195548	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001962642122360585	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__[Eubacterium]; s__[Eubacterium]_siraeum
ASV_253	0.0012801959256373149	0.0	0.0001202573507305634	0.0001690045631232043	0.0	0.0	0.001572646103896104	0.0	0.0	0.0	0.0	0.0006904885206283445	0.0004069530841230161	0.0	0.0	0.0005720823798627002	0.001079303078583543	0.0	0.0	0.00031418547415824476	0.0	0.0	0.0	0.0	0.0	0.0	0.0001353546291283162	0.0	0.0	0.0009065699658703072	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Vescimonas; s__Vescimonas_fastidiosa
ASV_254	0.0	0.0004018831094270295	0.0	0.0	0.0	0.0	0.00015219155844155844	0.0008575410011791188	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018202621177449553	0.0005653492316389988	0.0	0.0	0.0	0.00020389438270975634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031003906492218017	0.0	0.00150793172085168	0.0016925587861935563	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Ruminococcus; s__Ruminococcus_champanellensis 18P13 = JCM 17042
ASV_255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042115396185548405	0.0	0.0	0.0	0.002453536158989143	0.001040149781568546	0.0	0.0	0.0022292619969494307	0.0	0.0	0.0	0.0	0.0	0.0005433095312014902	0.0	0.0	0.0	0.0	0.0	0.0	0.0013298676177235084	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_256	0.003673605699654904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008807377473836908	0.0	0.0	0.002215783194136697	0.0	0.0006566772133006984	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Fusimonas; s__Fusimonas_intestini
ASV_257	0.0013915173104753424	0.0	0.0	0.0003380091262464086	0.0	0.0	0.00020292207792207794	0.0	0.0	0.0	0.0012032970338728115	0.0	0.0024417185047380966	0.0	0.0003066920198736429	0.0002600374453921365	0.0	0.0	0.00017599436818021823	0.0007330994397025711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00037204687790661623	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Acetatifactor; s__Acetatifactor_muris
ASV_258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002143852502947797	0.0	0.0	0.0012032970338728115	0.0	0.0011045869426196152	0.0	0.0	0.0	0.004471398468417536	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_259	0.0	0.0	0.0002405147014611268	0.0	0.0	0.0007257704332291202	0.0	0.0001607889377210848	0.0004042037186742118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011124707976415619	0.000762642262114279	0.0010996491595538565	0.0	0.0	0.0005698891306600353	0.0	0.0	0.0	0.0	0.0	0.0	0.0022397610921501706	0.0	0.0007253823369400955	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Christensenellaceae; g__Christensenella; s__Christensenella_massiliensis
ASV_260	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006650259203016181	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Waltera; s__Waltera_intestinalis
ASV_261	0.0	0.0	0.0	0.0	0.0	0.00256811076373381	0.003297483766233766	0.0	0.0	0.0	0.0	0.0	0.0008720423231207488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Anaerotruncus; s__Anaerotruncus_massiliensis
ASV_262	0.0	0.0	0.0	0.0	0.00025215911239992434	0.00474542206342117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009318699523710913	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015542430836182778	0.0	0.0	0.0	0.0	0.0	0.0	0.00058660409556314	0.00024126907533626878	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Acetivibrio; s__Acetivibrio_alkalicellulosi
ASV_263	0.0	0.0	0.0	0.0006196833981184158	0.0004412784466998676	0.00033497096918267083	0.0	0.0	0.0	0.0	0.0	0.0	0.000697633858496599	0.0	0.0	0.00020802995631370917	0.00015418615408336331	0.0	0.0008213070515076851	0.0007330994397025711	0.0	0.0	0.0	0.0013801889797218389	0.0	0.0	0.0	0.0	0.0	0.0010132252559726961	0.00048253815067253756	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__Clostridium_phoceensis
ASV_264	0.0	0.0004018831094270295	0.0	0.0005633485437440144	0.0	0.0	0.0016233766233766235	0.0	0.0003536782538399353	0.0	0.00018049455508092172	0.0004603256804188964	0.00023254461949886635	0.0	0.0	0.0011441647597254005	0.0005139538469445444	0.0	0.0	0.00020945698277216316	0.0	0.0	0.0	0.0002654209576388152	0.0	0.00022725981478325096	0.0	0.0	0.0	0.0003732935153583618	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Oscillibacter; s__Oscillibacter_valericigenes
ASV_265	0.0	0.0	0.0	0.0	0.0	0.0007257704332291202	0.0009638798701298701	0.0	0.0006063055780113178	0.0	0.0	0.0	0.0	0.0003623938703665355	0.0	0.0	0.0	0.0	0.0002346591575736243	0.0010996491595538565	0.001274339891935977	0.0	0.0	0.0011678522136107867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Vescimonas; s__Vescimonas_fastidiosa
ASV_266	0.0	0.0	0.0003006433768264085	0.0	0.0	0.0007815989280928986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018401521192418574	0.0	0.00015418615408336331	0.0	0.0	0.00015709273707912238	0.0	0.0	0.0	0.0011147680220830237	0.0	0.0	0.0	0.0	0.0	0.003892918088737201	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Anaerotignum; s__Anaerotignum_lactatifermentans
ASV_267	0.0020037849270844927	0.0	0.0	0.0	0.0	0.0005582849486377847	0.0016741071428571428	0.0	0.0	0.0	0.00018049455508092172	0.0	0.0008720423231207488	0.0	0.0	0.0	0.0004111630775556355	0.0	0.0	0.0	0.0	0.0	0.00025904051393637966	0.0001592525745832891	0.0	0.0	0.0	0.0	0.0	0.0	0.00024126907533626878	0.00030224264039170644	k__Bacteria; p__Firmicutes; c__Firmicutes; o__Firmicutes; f__Firmicutes; g__Negativibacillus; s__Negativibacillus_massiliensis
ASV_268	0.0	0.0	0.0	0.00022533941749760576	0.0	0.0005582849486377847	0.0017755681818181818	0.0	0.0	0.0	0.0	0.0	0.0005813615487471658	0.0	0.0	0.0009361348034116913	0.0	0.0	0.0004693183151472486	0.0	0.0004077887654195127	0.0	0.0	0.0001592525745832891	0.0	0.0	0.0	0.0	0.0	0.00117320819112628	0.0	0.00018134558423502388	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__Clostridium_phoceensis
ASV_269	0.00011132138483802739	0.0003444712366517396	0.0	0.0	0.0	0.0	0.0	0.0	0.00010105092966855295	0.0	0.0	0.00017262213015708613	0.001278995407243765	0.0004141644232760406	0.0	0.0	0.00010279076938890888	0.0	0.0	0.0	0.0	0.0	0.00025904051393637966	0.0024418728102770996	0.0	0.0	0.0	0.0	0.0	0.001279863481228669	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Eubacteriales Family XII. Incertae Sedis; g__Fusibacter; s__Fusibacter_fontis
ASV_270	0.0	0.0	0.0	0.0	0.00037823866859988653	0.0019539973202322464	0.0002536525974025974	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003289304620445084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00030158634417033596	0.00030224264039170644	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Christensenellaceae; g__Guopingia; s__Guopingia_tenuis
ASV_271	0.0009462317711232327	0.00011482374555057986	0.0002405147014611268	0.0	0.0004412784466998676	0.00022331397945511388	0.0015219155844155845	0.0	0.00010105092966855295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009251169245001799	0.0	0.0	0.00010472849138608158	0.0006116831481292691	0.0	0.00041446482229820747	0.0003185051491665782	0.0	0.0001704448610874382	0.0	0.00011939585696376336	0.0	0.0	0.0	0.00018134558423502388	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Christensenellaceae; g__Guopingia; s__Guopingia_tenuis
ASV_272	0.00033396415451408216	0.0	0.0	0.0	0.0	0.0	0.002333603896103896	0.0	0.002324171382376718	0.0	0.0	0.0	0.0011045869426196152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002030319436924743	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Pseudoflavonifractor; s__Pseudoflavonifractor_capillosus ATCC 29799
ASV_273	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006167446163334533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Anaerotaenia; s__Anaerotaenia_torta
ASV_274	0.0	0.0006315306005281892	0.0	0.0	0.0	0.0	0.00020292207792207794	0.0005359631257369493	0.0003031527890056589	0.0	0.0011431321821791709	0.0	0.0	0.0	0.0	0.0	0.00035976769286118107	0.0	0.0	0.0	0.0007136303394841472	0.0005031952900920847	0.0	0.0	0.0005433095312014902	0.0	0.0	0.0	0.0007440937558132325	0.00021331058020477816	0.00042222088183847036	0.0004835882246267303	k__Bacteria; p__Bacteroidota; c__Bacteroidia; o__Bacteroidales; f__Muribaculaceae; g__Duncaniella; s__Duncaniella_freteri
ASV_275	0.0025047311588556162	0.00011482374555057986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002406594067745623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011732957878681215	0.0	0.0007646039351615863	0.0	0.0	0.00037158934069434125	0.0	0.0	0.0	0.0	0.0	0.0004266211604095563	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Anaerobacterium; s__Anaerobacterium_chartisolvens
ASV_276	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006231345237471854	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Waltera; s__Waltera_intestinalis
ASV_277	0.00016698207725704108	0.0	0.0	0.0	0.0004412784466998676	0.001060741402411791	0.0	0.0	0.0	0.0	0.0	0.0006904885206283445	0.0	0.00015531165872851522	0.0	0.0	0.00046255846225008994	0.0	0.0006453126833274669	0.000523642456930408	0.0	0.0	0.0010879701585327945	0.0002654209576388152	0.0	0.0005681495369581274	0.0	0.0	0.0	0.0	0.00012063453766813439	0.00030224264039170644	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__Clostridium_phoceensis
ASV_278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005052546483427648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007646039351615863	0.0	0.0	0.0005839261068053933	0.0	0.0	0.0	0.0	0.0	0.004212883959044369	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__Clostridium_phoceensis
ASV_279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008055699407330686	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002199298319107713	0.0	0.0015599053992854627	0.0	0.0	0.0018627755355479665	0.00022725981478325096	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Tenericutes; c__Mollicutes; o__Entomoplasmatales; f__Spiroplasmataceae; g__Spiroplasma; s__Spiroplasma_eriocheiris CCTCC M 207170
ASV_280	0.0	0.0	0.0003006433768264085	0.0	0.0	0.0	0.0	0.0	0.0028294260307194824	0.00025904051393637966	0.0	0.0	0.001685948491366781	0.0	0.0	0.0	0.0	0.0	0.0011146309984747154	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Oscillibacter; s__Oscillibacter_massiliensis
ASV_281	0.0	0.0	0.001803860260958451	0.0003943439806208101	0.0	0.0	0.0002536525974025974	0.000750348376031729	0.0	0.0	0.0	0.0	0.0005232253938724493	0.0	0.0	0.0	0.00030837230816672663	0.0	0.0	0.00031418547415824476	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010541328207354127	0.0010132252559726961	0.0	0.0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Ligilactobacillus; s__Ligilactobacillus_murinus
ASV_282	0.000723589001447178	0.0	0.0007816727797486621	0.0	0.0006303977809998109	0.0005024564537740063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006453126833274669	0.0008378279310886527	0.0004077887654195127	0.0	0.0005180810278727593	0.0004777577237498673	0.0	0.0	0.0004060638873849486	0.0	0.0	0.0004266211604095563	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Petroclostridium; s__Petroclostridium_xylanilyticum
ASV_283	0.0011132138483802739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0037965467027251923	0.0	0.0	0.00017599436818021823	0.0	0.0	0.0	0.0003626567195109315	0.0	0.000776156473144986	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Acetivibrio; s__Acetivibrio_straminisolvens
ASV_284	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005658852061438965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Vescimonas; s__Vescimonas_fastidiosa
ASV_285	0.0	0.0	0.0	0.00022533941749760576	0.0	0.00033497096918267083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018502338490003598	0.0	0.0	0.0	0.0	0.0	0.0	0.0012209364051385498	0.0	0.0	0.0	0.0	0.0	0.0022397610921501706	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Angelakisella; s__Angelakisella_massiliensis
ASV_286	0.0006122676166091506	0.0	0.0	0.0	0.0	0.0006141134435015632	0.0006594967532467532	0.0	0.0015157639450282942	0.0	0.0	0.0	0.00011627230974943318	0.0	0.0	0.00015602246723528187	0.00010279076938890888	0.0	0.0	0.0	0.00015292078703231727	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0012063453766813438	0.0009671764492534606	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Vescimonas; s__Vescimonas_fastidiosa
ASV_287	0.0	0.0	0.0	0.0	0.0	0.0	0.0005580357142857143	0.0	0.0006568310428455942	0.0	0.0	0.00034524426031417227	0.0	0.0	0.0	0.000884127314333264	0.0	0.0	0.0005279831045406547	0.0016756558621773053	0.0	0.0	0.00020723241114910373	0.00042467353222210426	0.0	0.00022725981478325096	0.0002707092582566324	0.0	0.0	0.0	0.00018095180650220158	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Clostridiaceae; g__Clostridium; s__Clostridium_phoceensis
ASV_288	0.00011132138483802739	0.0	0.0	0.0	0.00025215911239992434	0.00016748548459133542	0.0	0.0	0.0027789005658852063	0.0	0.0	0.0005178663904712584	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00198984133633555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_289	0.005399087164644328	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006681400010279077	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Kineothrix; s__Kineothrix_alysoides
ASV_290	0.00038962484693309585	0.0	0.0	0.0	0.00037823866859988653	0.0010049129075480126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00015542430836182778	0.003981314364582228	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Roseburia; s__Roseburia_faecis
ASV_291	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.005707702780541446	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Lachnospiraceae; g__Waltera; s__Waltera_intestinalis
ASV_292	0.00038962484693309585	0.0	0.0	0.0001690045631232043	0.0	0.00016748548459133542	0.0	0.0	0.0002021018593371059	0.0003626567195109315	0.0	0.00028770355026181023	0.0	0.0	0.0	0.0005720823798627002	0.0005653492316389988	0.0	0.0006453126833274669	0.0006807351940095302	0.0	0.0	0.0010361620557455186	0.0	0.0	0.0	0.00033838657282079046	0.0002387917139275267	0.0	0.0	0.0	0.00024179411231336516	k__Bacteria; p__Firmicutes; c__Clostridia; o__Eubacteriales; f__Oscillospiraceae; g__Acetivibrio; s__Acetivibrio_alkalicellulosi
